"","NOMBRE DEL PUNTO DE MONITOREO","LATITUD","LONGITUD","ELEVACIÓN (m.s.n.m.)","CORRIENTE","MUNICIPIO","FECHA","año","mes","CODIGO__MUESTRA","ICA","clasificacion_ica","CAUDAL_(l/s)","NITROGENO TOTAL_(mg/l)","MANGANESO POTENCIALMENTE BIODISPONIBLE_(mg mn/kg)","NIQUEL POTENCIALMENTE BIODISPONIBLE_(mg ni/kg)","PLOMO POTENCIALMENTE BIODISPONIBLE_(mg pb/kg)","ALUMINIO POTENCIALMENTE BIODISPONIBLE_(mg al/kg)","COBRE POTENCIALMENTE BIODISPONIBLE_(mg cu/kg)","CROMO POTENCIALMENTE BIODISPONIBLE_(mg cr/kg)","HIERRO POTENCIALMENTE BIODISPONIBLE_(mg fe/kg)","CADMIO POTENCIALMENTE BIODISPONIBLE_(mg cd/kg)","ZINC POTENCIALMENTE BIODISPONIBLE_(mg zn/kg)","NITROGENO KJELDAHL TOTAL_(mg n/l)","ALUMINIO TOTAL EN AGUA_(mg al/l)","HIERRO TOTAL EN AGUA_(mg fe/l)","MANGANESO TOTAL EN AGUA_(mg mn/l)","FOSFORO TOTAL_(mg p/l)","DEMANDA BIOQUIMICA DE OXIGENO (DBO5)_(mg o2/l)","SULFATO_(mg so4-2/l)","CADMIO TOTAL EN AGUA_(mg cd/l)","PLOMO TOTAL EN AGUA_(mg pb/l)","CROMO TOTAL EN AGUA_(mg cr/l)","COBRE TOTAL EN AGUA_(mg cu/l)","NIQUEL TOTAL EN AGUA_(mg ni/l)","ZINC TOTAL EN AGUA_(mg zn/l)","NITROGENO AMONIACAL_(mg n-nh3-/l)","NITRATO_(mg n-no3-/l)","NITRITO_(mg n-no2-/l)","TURBIDEZ_(ntu)","FOSFORO REACTIVO DISUELTO_(mg p-po4-3/l)","DEMANDA QUIMICA DE OXIGENO (DQO)_(mg o2/l)","OXIGENO DISUELTO (OD)_(mg o2/l)","SOLIDOS SUSPENDIDOS TOTALES_(mg/l)","Nombre Subzona Hidrográfica","CONDUCTIVIDAD ELECTRICA_(µs/cm)","pH_(unidades de ph)","TEMPERATURA_(°c)","presion_atm","od_sat_teorico","porcentaje_sat_od","i_od","i_sst","i_dqo","i_ce","i_ph"
"295","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2005-09-03,2005,"9",12107,0.49630428446841,"Mala",7292,44.7,152,23,2.5,821,6.49,13.9,8181,5.47,15.1,29,42.2,60.9,0.26,5.5,46,38,0.0025,0.01,0.045,0.045,0.09,0.11,24,0.62,0.015,42,2.65,140,5.1,94,"Río Bogotá",644,7.56,24.7,726.426244686648,8.24547027116489,61.852142234205,0.61852142234205,0.738,0.125,0,1
"296","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2005-10-29,2005,"10",12472,0.38334928836678,"Mala",113941,50,1097,20.9,2.5,671,6.53,13.9,38000,6.1,12.6,5.5,42.2,94.7,0.584,3.7,261,46,0.0025,0.013,0.045,0.11,0.09,0.22,8.5,1.2,0.072,550,0.036,130,6.6,580,"Río Bogotá",401,7.51,22.9,726.426244686648,8.33600209773297,79.1746441833899,0.791746441833899,0,0.125,0,1
"297","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2005-11-22,2005,"11",12623,0.363131744261782,"Mala",104111,35.5,182,23,2.47,985,0.495,9.69,3869,2.36,37.4,26,90.8,66.3,0.11,3.8,14,78,0.0025,0.011,0.045,0.045,0.09,0.2,8.2,1.1,0.098,330,0.64,110,5.7,600,"Río Bogotá",418,7.63,24.5,726.426244686648,8.25299069444541,69.065872130891,0.69065872130891,0,0.125,0,1
"298","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2006-02-07,2006,"2",12947,0.329816387916018,"Mala",32751,28,193.5,23,2.5,1333,4.51,9.69,5910,2.03,37.4,25,23.9,46.1,0.227,4.4,18,107,0.0025,0.005,0.045,0.045,0.09,0.24,13,1.8,0.16,650,1.2,131,4.3,1100,"Río Bogotá",552,7.51,26.8,726.426244686648,8.20482385530265,52.4081939580089,0.524081939580089,0,0.125,0,1
"299","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2006-05-17,2006,"5",13440,0.512036807908517,"Regular",24140,60,281,28.3,2.47,1092,3.2,13.9,7265,5.78,21.7,26,26.5,42,0.23,5.2,261,59,0.0025,0.014,0.045,0.045,0.09,0.2,5.5,0.32,0.08,170,0.56,290,7.1,150,"Río Bogotá",348,7.41,26.5,726.426244686648,8.20634648294448,86.5184039542586,0.865184039542586,0.57,0.125,0,1
"300","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2006-05-23,2006,"5",13454,0.40662986395052,"Mala",139118,37.9,152,25,2.5,575,6.49,37.2,18900,3.47,12.1,23,26.5,45.7,0.348,4.3,17,53,0.0025,0.005,0.045,0.09,0.09,0.13,7.1,1.04,0.21,200,0.62,120,6.8,310,"Río Bogotá",451,7.48,23.3,726.426244686648,8.31144124407051,81.8149319752601,0.818149319752601,0.09,0.125,0,1
"301","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2006-09-12,2006,"9",13818,0.493159105800236,"Mala",32221,35.5,281,28.3,2.5,1348,6.53,37.2,17964,7.62,92.4,32,90.8,114,0.434,4.3,76,34,0.015,0.215,0.045,0.045,0.09,0.16,17,0.62,0.019,37,2.5,170,5,94,"Río Bogotá",490,7.4,23.6,726.426244686648,8.29468660506642,60.2795529001178,0.602795529001178,0.738,0.125,0,1
"302","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2007-01-30,2007,"1",14372,0.452897027246794,"Mala",28930,54,262,25,2.5,1384,6.49,13.9,2049,3.72,21.9,55,26.5,60.9,0.264,5.2,51,38,0.005,0.025,0.08,0.02,0.1,0.21,26,0.68,0.022,57,3.5,170,3.3,94,"Río Bogotá",692,7.61,25.6,726.426244686648,8.21948237226123,40.1485136233968,0.401485136233968,0.738,0.125,0,1
"303","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2007-05-08,2007,"5",14882,0.402089437303212,"Mala",49084,54,281,23,2.5,750,6.53,9.69,7265,5.69,12.6,35,42.2,64.2,0.03,4.1,35,77,0.005,0.025,0.04,0.04,0.1,0.22,17,0.7,0.24,210,1.7,120,5.8,280,"Río Bogotá",632,7.56,25.5,726.426244686648,8.22173524944376,70.5447186516058,0.705447186516058,0.18,0.125,0,1
"304","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2007-08-28,2007,"8",15302,0.47934304361864,"Mala",58191,54,137,23,2.47,2468,6.53,28,3731,1.6,12.1,36,90.8,64.2,0.1,3.9,31,31,0.005,0.025,0.05,0.02,0.1,0.18,15,0.67,0.078,150,1.3,150,5.8,150,"Río Bogotá",499,7.41,24.2,726.426244686648,8.26546133025387,70.17152180932,0.7017152180932,0.57,0.125,0,1
"305","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2007-11-20,2007,"11",15670,0.483862103639259,"Mala",13891,41.6,281,25,2.5,1300,0.495,6.57,2700,5.82,43.1,36,29.9,60.9,0.058,3.8,28,79,0.005,0.025,0.02,0.02,0.1,0.14,16,0.74,0.019,60,1.9,130,5.3,120,"Río Bogotá",678,6.99,23.4,726.426244686648,8.30569769761746,63.8116169520634,0.638116169520634,0.66,0.125,0,0.99619434867566
"306","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2008-03-26,2008,"3",16059,0.408576413442095,"Mala",69218,41.6,152,25,2.5,804,4.51,9.69,38000,4.44,35,27,26.5,60.9,0.03,6.3,44,71,0.005,0.025,0.02,0.02,0.1,0.22,16,0.55,0.059,128,1.7,125,4.6,220,"Río Bogotá",593,7.52,24.7,726.426244686648,8.24547027116489,55.7882067210477,0.557882067210477,0.36,0.125,0,1
"307","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2008-07-08,2008,"7",16483,0.503188580349656,"Regular",60802,30.99,152,25,2.5,712,4.51,28,38000,6.1,37.4,14,29.9,0.808,0.025,3.8,23.8,59,0.005,0.025,0.02,0.02,0.1,0.11,13,0.58,0.26,89,0.99,88,5.8,110,"Río Bogotá",528,7.56,24,726.426244686648,8.27456842138462,70.0942901748277,0.700942901748277,0.69,0.125,0,1
"308","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2008-09-23,2008,"9",16745,0.481982286353856,"Mala",821,54,23.6,28.3,2.5,616,6.53,13.9,17210,5.78,12.1,39,23.9,27.2,0.04,3.8,51,61,0.005,0.025,0.04,0.02,0.1,0.21,19,0.67,0.003,60,1.4,140,3.9,70,"Río Bogotá",632,7.58,26,726.426244686648,8.21205753138132,47.4911431769279,0.47491143176928,0.81,0.125,0,1
"309","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2006-12-02,2006,"12",14203,0.427860921436157,"Mala",42712,44.7,288,25,2.5,768,6.49,37.2,7080,2.05,12.1,36,26.5,46.1,0.1,3.7,50,70,0.005,0.25,0.04,0.02,0.1,0.17,16,0.6,0.11,150,1.5,130,5.7,230,"Río Bogotá",612,7.54,23,726.426244686648,8.32962388413982,68.4304607180787,0.684304607180787,0.33,0.125,0,1
"310","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2008-12-10,2008,"12",17079,0.449295103812375,"Mala",66666,28.32,137,23,2.5,1836,0.495,28,3869,1.71,23.5,22,29.9,46.1,0.1,2.2,26,97,0.0025,0.25,0.02,0.02,0.1,0.12,9,0.77,0.14,220,0.44,71,6.2,260,"Río Bogotá",591,7.78,23.4,726.426244686648,8.30569769761746,74.6475519061873,0.746475519061873,0.24,0.26,0,1
"311","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2010-04-20,2010,"4",18606,0.377441581861626,"Mala",69218,37.9,474,20.9,2.5,1319,4.51,6.57,5259,4.21,37.4,19,23.9,46.1,0.26,2.7,96,58,0.005,0.25,1.32,0.1,0.09,0.02,16,0.67,0.068,400,0.82,130,6.3,490,"Río Bogotá",571,7.95,24.2,726.426244686648,8.26546133025387,76.2207909308131,0.762207909308131,0,0.125,0,1
"312","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2009-05-12,2009,"5",17582,0.355286572836673,"Mala",101477,41.6,152,28.3,2.5,671,3.2,28,16811,5.47,18.2,20,42.2,76.2,0.1,4.4,77,67,0.005,0.25,3.18,0.1,0.09,0.05,14,0.62,0.099,410,0.46,120,5.4,740,"Río Bogotá",499,7.74,23.7,726.426244686648,8.28941905896844,65.1432864183367,0.651432864183367,0,0.125,0,1
"313","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2015-10-27,2015,"10",24282,0.455911334663615,"Mala",32751,60,148,20.9,2.5,616,0.495,28,18860,5.3,46.4,55,42.2,64.2,0.434,7,153,1.4,0.005,0.25,3.18,0.591,0.25,0.688,43,0.49,0.0077,28,5.9,310,3,76,"Río Bogotá",950.6,7.68,24,726.426244686648,8.27456842138462,36.2556673318075,0.362556673318075,0.792,0.125,0,1
"314","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2016-07-12,2016,"7",24776,0.468327407359796,"Mala",9888,23.5,209.7,25,2.47,2140,0.495,9.69,7080,4.16,86.8,22,42.2,60.9,0.12,3.3,235.73,1.5,0.005,0.25,0.78,0.1,0.1,0.19,25,0.59,0.008,61,1.8,170,4.1,99,"Río Bogotá",480.6,7.37,23.4,726.426244686648,8.30569769761746,49.3637036798981,0.493637036798981,0.723,0.125,0,1
"315","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2019-09-10,2019,"9",27598,0.500768112330829,"Regular",7625,50,107,10.5,14.4,1642,21.3,24.5,11570,1.99,133,39,0.436,1.66,0.1,4.2,39,40.45,0.005,0.0125,0.0312,0.1,0.0125,0.1,43,0.32,0.003,30.6,1.771,141,4.2,51,"Río Bogotá",877,7.78,26.6,726.426244686648,8.20568027361218,51.1840561654145,0.511840561654145,0.867,0.125,0,1
"316","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2019-12-04,2019,"12",27768,0.502238638762596,"Regular",223,21.5,136,28.3,2.47,1651,6.53,37.2,8986,4.25,57.6,28,26.5,45.7,0.11,2.63,235.73,3.9,0.005,0.25,0.35,0.1,0.1,0.09,0.15,1.7,0.2,6890,2.6,111,5.3,89,"Río Bogotá",552,7.74,22.4,726.426244686648,8.37027316747408,63.319319381298,0.63319319381298,0.753,0.125,0,1
"317","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2020-12-06,2020,"12",28159,0.512839204994848,"Regular",1606,19.44,207,20.9,2.5,5954,6.49,37.2,4352,0.859,78,23,42.2,64.2,0.04,2.1,266,63.16,0.005,0.25,3.18,0.591,0.25,0.929,12.6,0.45,0.11,55,0.86,102,5.5,81,"Río Bogotá",545,7.82,23.4,726.426244686648,8.30569769761746,66.2196024974243,0.662196024974243,0.777,0.125,0,1
"318","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2021-03-17,2021,"3",28219,0.344867584991064,"Mala",113941,8.64,140,9.2,8.56,1348,3.7,6.36,16428,2.15,87.4,15,16.1,45.7,0.321,4.9,37.63,59.36,0.005,0.0336,0.0852,0.1,0.0384,0.531,6.8,1,0.003,900,0.46,458,5,1828,"Río Bogotá",421,7.8,22.8,726.426244686648,8.34253897811114,59.9337924955319,0.599337924955319,0,0.125,0,1
"319","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2021-06-16,2021,"6",28335,0.348405090078459,"Mala",719,6.84,106,9.81,11.3,1577,9.07,4.95,6518,2.05,122,13,1.28,4.69,0.1,2.9,17,64.05,0.005,0.0125,0.0125,0.1,0.0125,0.1,5.98,0.89,0.003,220,0.41,152,5.1,706,"Río Bogotá",421,7.87,24.2,726.426244686648,8.26546133025387,61.7025450392296,0.617025450392296,0,0.125,0,1
"320","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2021-10-14,2021,"10",28543,0.419090524680471,"Mala",223,34.8,102,10.5,11.6,1253,7.39,11.1,11162,2.82,107,32,0.874,2.189,0.1,2.3,39,57.95,0.005,0.0125,0.0125,0.1,0.0125,0.1,23.5,0.8,0.003,70,0.76,143,2.5,118,"Río Bogotá",512,7.84,27.9,726.426244686648,8.21145822972946,30.4452623402356,0.304452623402356,0.666,0.125,0,1
"321","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2021-11-24,2021,"11",28606,0.348901687069132,"Mala",66666,14.38,373,28.3,2.5,1384,0.495,37.2,17600,2.82,113,20,90.8,64.2,0.1,2,50,101.66,0.0025,0.25,1.32,0.1,0.09,0.035,11.7,0.66,0.21,650,0.33,155,5.1,821,"Río Bogotá",500,7.64,25.1,726.426244686648,8.23233342602414,61.9508435345661,0.619508435345661,0,0.125,0,1
"322","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2022-02-22,2022,"2",28716,0.375021874213029,"Mala",119277,5.86,81.4,8.53,6.15,1167,3.13,5.61,11607,3.09,85.1,11,11.2,38.05,0.25,3,37,124.49,0.005,0.033,0.037,0.1,0.068,0.343,4.2,1.33,0.23,1700,0.2,160,6.2,1845,"Río Bogotá",486,7.98,24.2,726.426244686648,8.26546133025387,75.0109371065144,0.750109371065145,0,0.125,0,1
"323","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2022-04-29,2022,"4",28799,0.356302468005668,"Mala",315019,18.6,93.8,5.87,5.15,712,3.45,5.74,6617,2.2,50.5,21,3.22,6.85,0.1,2.5,42,86.67,0.005,0.0125,0.0125,0.1,0.0125,0.1,12.8,0.85,0.003,1300,0.61,100,5.5,918,"Río Bogotá",493,7.42,22.3,726.426244686648,8.37760338177737,65.6512340028341,0.656512340028341,0,0.125,0,1
"324","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2022-06-30,2022,"6",28938,0.328245958276399,"Mala",18215,14.2,110,14.4,2.5,2846,3.2,9.69,15840,3.78,27.5,17,1.13,4.24,0.22,3.34,48,73.44,0.005,0.0125,0.0125,0.1,0.03,0.1,11.9,1.34,0.22,340,0.4,138,4.3,462,"Río Bogotá",454,7.94,23,726.426244686648,8.32962388413982,51.6229791381997,0.516229791381997,0,0.125,0,1
"325","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2022-09-28,2022,"9",29058,0.457376331141582,"Mala",719,19.6,27.6,25,2.5,4092,6.53,6.57,18860,4.19,79.2,32,1.3,3.33,0.1,2.3,21,80.02,0.005,0.0125,0.029,0.1,0.0125,0.1,14.9,1.04,0.18,55,1.05,141,4,112,"Río Bogotá",608,7.69,22.4,726.426244686648,8.37027316747408,47.7881655707909,0.47788165570791,0.684,0.125,0,1
"326","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2022-11-27,2022,"11",29229,0.371785613249731,"Mala",719,13,55.1,20.9,2.5,2786,6.49,28,2700,1.43,149,28,23.9,66.3,0.348,5.8,235.73,1.4,0.02,0.25,3.18,0.1,0.106,0.05,0.15,2.67,0.044,6890,2.3,295,6.1,2187,"Río Bogotá",430,7.66,23.3,726.426244686648,8.31144124407051,73.3928066248656,0.733928066248656,0,0.125,0,1
"327","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2023-07-19,2023,"7",29453,0.45498830594389,"Mala",1606,22.5,86.8,6.55,5.25,1333,6.98,7.83,10072,1.91,57.6,28,0.395,2.56,0.1,2.3,266,41.9,0.005,0.0125,0.0125,0.1,0.0125,0.248,0.15,0.025,0.003,40,1.4,125,4,118,"Río Bogotá",488,7.63,24.2,726.426244686648,8.26546133025387,48.3941529719448,0.483941529719448,0.666,0.125,0,1
"328","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2023-10-22,2023,"10",29598,0.499574297742071,"Mala",9888,35.5,108.5,8.73,9.05,1498,13.8,13.2,13180,2.36,94.1,58,0.411,0.83,0.1,3.9,18,71.2,0.005,0.0125,0.0125,0.1,0.0125,0.1,0.15,0.061,0.003,24,3.1,122,4.3,53,"Río Bogotá",738,7.6,22,726.426244686648,8.40054602539739,51.1871488710353,0.511871488710353,0.861,0.125,0,1
"329","RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960]",4.454861111,-74.60852778,361,"BOGOTA","TOCAIMA",2019-05-21,2019,"5",27427,0.341947324304062,"Mala",719,26,109,12.3,7.35,1404,6.33,9.39,14925,3.65,114,23,2.61,7.32,0.1,3,38,1,0.005,0.0125,0.0125,0.1,0.0125,0.1,20,0.84,0.003,172,0.97,103,4.8,336,"Río Bogotá",625,7.74,27.7,726.426244686648,8.20882397876846,58.4736621520312,0.584736621520312,0,0.125,0,1
"330","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2009-02-23,2009,"2",17277,0.800866810367251,"Aceptable",10784,1.73,150,1.64,4.86,1322,6.53,56.6,5856,1.12,28.4,1.1,0.96,1.5,0.05,0.15,8.8,1.5,0.02,0.25,0.02,0.02,0.1,0.02,0.15,0.66,0.01,25,0.015,16,5.6,8,"Río Bogotá",79.8,9.69,23,557.133724972781,6.38841784164184,87.6586369084585,0.876586369084585,0.996,0.91,0.805605544254441,0.416142138497229
"331","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2009-09-14,2009,"9",17853,0.756525032034321,"Aceptable",8596,1.55,162,1.74,3.42,1745,5.75,87.9,5887,1.32,32.3,0.57,0.873,1.28,0.0526,0.14,1,1.5,0.02,0.25,0.02,0.02,0.1,0.02,0.15,0.61,0.0099,18,0.032,32,5.2,21,"Río Bogotá",60.7,6.28,17.6,557.133724972781,6.82671201079516,76.1713690540509,0.761713690540509,0.957,0.51,0.865267351793646,0.688644117837449
"332","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2010-02-22,2010,"2",18436,0.911768505813519,"Buena",6612,4.1,145,2.59,5.18,1592,7.46,89.1,6653,1.71,36.5,0.25,0.552,0.839,0.0447,0.089,2.3,1.5,0.02,0.25,0.02,0.02,0.1,0.02,0.025,0.38,0.003,12,0.015,15,5.9,16,"Río Bogotá",63.6,6.88,18.7,557.133724972781,6.70865024297859,87.9461558780033,0.879461558780033,0.972,0.91,0.856572464855044,0.940808505432518
"333","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2010-09-13,2010,"9",19180,0.88818873864978,"Aceptable",9188,0.98,344,1,5.35,1335,6.06,66.6,5791,1.83,40.7,0.88,0.596,1.46,0.0662,0.16,4.5,1.5,0.02,0.25,0.02,0.02,0.1,0.02,0.098,0.54,0.011,16,0.045,19,5.1,26,"Río Bogotá",69.2,7.13,17.8,557.133724972781,6.80415102721653,74.9542445427807,0.749542445427807,0.942,0.91,0.839401247821091,1
"334","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2011-04-11,2011,"4",20140,0.821606897544847,"Aceptable",8653,4.1,304,2.01,2.5,3242,8.28,60.6,6076,1.43,33.2,0.64,0.997,1.92,0.104,0.21,3,1.5,0.02,0.25,0.02,0.02,0.1,0.0551,0.15,0.67,0.013,27,0.12,5,4.6,33,"Río Bogotá",75.1,6.52,17.8,557.133724972781,6.80415102721653,67.6057891954492,0.676057891954493,0.921,0.91,0.820791949432521,0.780184646337221
"335","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2011-07-25,2011,"7",20534,0.834725717230416,"Aceptable",11054,0.4,181,1,2.5,985,4.23,63.3,3977,0.88,20.2,0.25,2.11,3.05,0.0865,0.25,4,1,0.02,0.25,0.0442,0.02,0.1,0.02,0.15,0.7,0.023,61,0.038,24,6.4,72,"Río Bogotá",57.4,6.7,17,557.133724972781,6.89731551516303,92.7897235660783,0.927897235660783,0.804,0.71,0.874990811540375,0.856740538950924
"336","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2012-11-26,2012,"11",22003,0.773034649923934,"Aceptable",8182,0.98,124,1,2.5,1423,5.45,77.7,6194,1.29,28.2,0.25,0.704,1.68,0.0837,0.19,4,8.7,0.02,0.25,0.02,0.02,0.1,0.02,0.15,0.62,0.025,26,0.059,26,5.3,46,"Río Bogotá",69,6.73,16.6,557.133724972781,6.94681831276824,76.293919912352,0.762939199123519,0.882,0.51,0.840022914079358,0.870211136416794
"337","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2013-06-24,2013,"6",22393,0.843125135966648,"Aceptable",576,1.73,148,1.33,3.3,847,4.44,65.1,7520,0.25,21.7,1.3,1.02,1.9,0.074,0.22,4,3.5,0.025,0.1,0.085,0.025,0.05,0.015,0.15,0.71,0.012,25,0.13,15,5.6,26,"Río Bogotá",55.2,6.27,16,557.133724972781,7.02472320121601,79.7184435541975,0.797184435541975,0.942,0.91,0.881368952783379,0.685072291507886
"338","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2013-10-21,2013,"10",22612,0.909908746298269,"Buena",5496,0.4,397,1.28,5.38,825,3.45,37.2,3057,0.25,19.1,0.77,0.25,1.02,0.025,0.13,5,3.2,0.025,0.1,0.025,0.025,0.05,0.015,0.15,0.67,0.016,12,0.044,16,5.8,16,"Río Bogotá",79.8,7.28,18.5,557.133724972781,6.72902081133326,86.1938187236906,0.861938187236906,0.972,0.91,0.805605544254441,1
"339","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2015-06-01,2015,"6",23906,0.775159813651681,"Aceptable",1113,0.98,136,1,2.5,1229,4.57,54.5,5242,0.882,22.5,6,0.457,1.11,0.0502,0.34,8,1.5,0.02,0.25,0.02,0.02,0.1,0.0489,0.84,0.7,0.014,15,0.12,30,4.8,17,"Río Bogotá",74.19,6.74,17.2,557.133724972781,6.87329425476841,69.8355085942953,0.698355085942953,0.969,0.51,0.823695743628049,0.874748238687404
"340","RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA",4.971916667,-73.91613889,2481,"BOGOTA","TOCANCIPÁ",2015-10-26,2015,"10",24254,0.922430082498194,"Buena",24140,0.98,114,2.13,2.5,1177,4.04,62.8,4695,1.44,21.9,1.8,1.41,1.92,0.058,0.2,2,1,0.05,0.25,0.025,0.025,0.25,0.05,0.15,0.6,0.0086,22,0.062,5,6.8,45,"Río Bogotá",62.19,6.92,18.1,557.133724972781,6.77122222485856,100.425001191599,0.995749988084014,0.885,0.91,0.860817207372603,0.960583217034354
